'CLASS01',2007-08-22-00:00:00'
733302.375,14.62500002
733302.3958,10.12500001
733302.4167,6.374999995
733302.4375,5.499999994
733302.4583,7.499999994
733302.4792,7.750000002
733302.5,6.250000006
733302.5208,5.749999999
733302.5417,6.250000001
733302.5625,6.125000002
733302.5833,5.375000002
733302.6042,6.499999996
733302.625,9.499999987
733302.6458,11.125
733302.6667,11.375
733302.6875,12.74999999
733302.7083,15.24999999
733302.7292,15.75
733302.75,14.25000001
733302.7708,11.12500001
733302.7917,6.374999993
733302.8125,4.249999999
733302.8333,4.749999999
733302.8542,4.875
733302.875,4.625000001
733302.8958,4.5
733302.9167,4.5
733302.9375,3.625000005
733302.9583,1.875000005
733302.9792,1
733303,1
733303.0208,1
733303.0417,1
733303.0625,0.750000001
733303.0833,0.250000001
733303.1042,0
733303.125,0
733303.1458,0.624999998
733303.1667,1.875000002
733303.1875,2.125000002
733303.2083,1.375000002
733303.2292,6.499999985
733303.25,17.49999995
733303.2708,28.74999998
733303.2917,40.25000002
733303.3125,40.62500003
733303.3333,29.87500003
733303.3542,22.25000001
733303.375,17.75000002
733303.3958,13.00000001
733303.4167,7.999999993
733303.4375,6.499999994
733303.4583,8.499999994
733303.4792,10.25
733303.5,11.74999999
733303.5208,12.5
733303.5417,12.5
733303.5625,11.25000001
733303.5833,8.750000007
733303.6042,8.874999996
733303.625,11.62499999
733303.6458,14.5
733303.6667,17.5
733303.6875,19
733303.7083,19
733303.7292,16.75000001
733303.75,12.25000002
733303.7708,9.125000002
733303.7917,7.374999998
733303.8125,6.624999999
733303.8333,6.874999999
733303.8542,6.250000002
733303.875,4.750000006
733303.8958,3.500000001
733303.9167,2.499999999
733303.9375,1.875000001
733303.9583,1.625000001
733303.9792,1.5
733304,1.5
733304.0208,1.375
733304.0417,1.125
733304.0625,0.750000001
733304.0833,0.250000001
733304.1042,0.249999999
733304.125,0.749999998
733304.1458,0.875
733304.1667,0.625
733304.1875,0.874999998
733304.2083,1.624999998
733304.2292,7.874999984
733304.25,19.62499995
733304.2708,29.99999999
733304.2917,39.00000001
733304.3125,38.75000003
733304.3333,29.25000003
733304.3542,20.87500001
733304.375,13.62500003
733304.3958,9.500000001
733304.4167,8.499999999
733304.4375,8.124999999
733304.4583,8.374999999
733304.4792,8.625
733304.5,8.874999999
733304.5208,8.500000001
733304.5417,7.499999999
733304.5625,7.499999997
733304.5833,8.499999997
733304.6042,9.874999998
733304.625,11.62499999
733304.6458,11.75
733304.6667,10.25
733304.6875,11.24999999
733304.7083,14.74999999
733304.7292,15.125
733304.75,12.37500001
733304.7708,10.125
733304.7917,8.374999998
733304.8125,7.000000003
733304.8333,6.000000003
733304.8542,5.000000001
733304.875,4.000000004
733304.8958,4.124999998
733304.9167,5.375000002
733304.9375,4.750000007
733304.9583,2.250000007
733304.9792,1.249999999
733305,1.749999998
733305.0208,1.625000001
733305.0417,0.874999999
733305.0625,0.5
733305.0833,0.5
733305.1042,0.5
733305.125,0.5
733305.1458,0.749999999
733305.1667,1.250000001
733305.1875,1.874999998
733305.2083,2.624999998
733305.2292,8.374999985
733305.25,19.12499995
733305.2708,28.74999999
733305.2917,37.25000001
733305.3125,35.37500003
733305.3333,23.12500003
733305.3542,14.12500001
733305.375,8.375000024
733305.3958,5.5
733305.4167,5.5
733305.4375,4.875000003
733305.4583,3.625000003
733305.4792,3.499999999
733305.5,4.499999996
733305.5208,4.500000001
733305.5417,3.499999999
733305.5625,3.874999995
733305.5833,5.624999995
733305.6042,6.999999999
733305.625,7.999999996
733305.6458,9.124999998
733305.6667,10.375
733305.6875,11.75
733305.7083,13.25
733305.7292,12.12500001
733305.75,8.375000016
733305.7708,5.875000002
733305.7917,4.624999998
733305.8125,4.124999999
733305.8333,4.374999999
733305.8542,4.000000001
733305.875,3.000000004
733305.8958,2.5
733305.9167,2.5
733305.9375,2.375000001
733305.9583,2.125000001
733305.9792,1.750000001
733306,1.250000002
733306.0208,1
733306.0417,1
733306.0625,0.750000001
733306.0833,0.250000001
733306.1042,0
733306.125,0
733306.1458,0.249999999
733306.1667,0.750000001
733306.1875,1
733306.2083,1
733306.2292,6.499999985
733306.25,17.49999995
733306.2708,26.99999999
733306.2917,35.00000001
733306.3125,32.87500003
733306.3333,20.62500003
733306.3542,12.75
733306.375,9.250000015
733306.3958,8.749999997
733306.4167,11.25
733306.4375,11.12500001
733306.4583,8.375000008
733306.4792,7.749999998
733306.5,9.249999994
733306.5208,9.250000002
733306.5417,7.749999998
733306.5625,7.749999996
733306.5833,9.249999996
733306.6042,9.875
733306.625,9.625000001
733306.6458,9.999999999
733306.6667,11
733306.6875,11
733306.7083,10
733306.7292,8.375000003
733306.75,6.125000009
733306.7708,5
733306.7917,5
733306.8125,5.499999997
733306.8333,6.499999997
733306.8542,5.875000003
733306.875,3.625000009
733306.8958,2.999999999
733306.9167,4.000000001
733306.9375,4.125000002
733306.9583,3.375000002
733306.9792,2.625000001
733307,1.875000003
733307.0208,1.250000001
733307.0417,0.749999999
733307.0625,0.5
733307.0833,0.5
733307.1042,0.375
733307.125,0.125000001
733307.1458,0.249999999
733307.1667,0.750000001
733307.1875,0.875000001
733307.2083,0.625000001
733307.2292,1.749999997
733307.25,4.24999999
733307.2708,6.999999996
733307.2917,10
733307.3125,10.50000001
733307.3333,8.500000006
733307.3542,7.375
733307.375,7.125000001
733307.3958,8.624999995
733307.4167,11.875
733307.4375,13.75
733307.4583,14.25
733307.4792,14.125
733307.5,13.375
733307.5208,13.25
733307.5417,13.75
733307.5625,13.125
733307.5833,11.375
733307.6042,11.75
733307.625,14.24999999
733307.6458,16.375
733307.6667,18.125
733307.6875,16.37500001
733307.7083,11.12500001
733307.7292,9.374999998
733307.75,11.12499999
733307.7708,10.75
733307.7917,8.249999997
733307.8125,6.500000003
733307.8333,5.500000003
733307.8542,4.125000002
733307.875,2.375000007
733307.8958,2.124999998
733307.9167,3.375000002
733307.9375,3.500000003
733307.9583,2.500000003
733307.9792,1.625000001
733308,0.875000003
733308.0208,0.5
733308.0417,0.5
733308.0625,0.375000001
733308.0833,0.125000001
733308.1042,0
733308.125,0
733308.1458,0
733308.1667,0
733308.1875,0
733308.2083,0
733308.2292,0.874999998
733308.25,2.624999993
733308.2708,3.874999999
733308.2917,4.625000001
733308.3125,4.000000006
733308.3333,2.000000006
733308.3542,1.499999999
733308.375,2.499999996
733308.3958,3
733308.4167,3
733308.4375,3.499999997
733308.4583,4.499999997
733308.4792,4.750000001
733308.5,4.250000002
733308.5208,3.875
733308.5417,3.625
733308.5625,3.874999998
733308.5833,4.624999998
733308.6042,5.624999998
733308.625,6.874999995
733308.6458,6.000000004
733308.6667,2.999999996
733308.6875,1.624999999
733308.7083,1.874999999
733308.7292,3.124999997
733308.75,5.374999991
733308.7708,5.625000002
733308.7917,3.874999998
733308.8125,3.374999998
733308.8333,4.124999998
733308.8542,4.250000001
733308.875,3.750000002
733308.8958,3.125000001
733308.9167,2.374999999
733308.9375,1.625000002
733308.9583,0.875000002
733308.9792,0.5
733309,0.5
733309.0208,0.375
733309.0417,0.125
733309.0625,0
733309.0833,0
733309.1042,0.125
733309.125,0.374999999
733309.1458,0.749999999
733309.1667,1.250000001
733309.1875,1.874999998
733309.2083,2.624999998
733309.2292,7.249999988
733309.25,15.74999996
733309.2708,24.37499999
733309.2917,33.12500001
733309.3125,33.37500002
733309.3333,25.12500002
733309.3542,17.75000001
733309.375,11.25000003
733309.3958,7.750000001
733309.4167,7.249999999
733309.4375,7.249999999
733309.4583,7.749999999
733309.4792,7.375000002
733309.5,6.125000005
733309.5208,5.5
733309.5417,5.5
733309.5625,6.874999992
733309.5833,9.624999992
733309.6042,11.125
733309.625,11.375
733309.6458,10.625
733309.6667,8.874999998
733309.6875,8.749999996
733309.7083,10.25
733309.7292,9.875000003
733309.75,7.625000009
733309.7708,6.250000001
733309.7917,5.749999999
733309.8125,4.750000004
733309.8333,3.250000004
733309.8542,2.874999999
733309.875,3.624999997
733309.8958,3.500000001
733309.9167,2.499999999
733309.9375,1.750000001
733309.9583,1.250000001
733309.9792,0.750000001
733310,0.250000002
733310.0208,0.249999999
733310.0417,0.750000001
733310.0625,0.750000001
733310.0833,0.250000001
733310.1042,0.125
733310.125,0.374999999
733310.1458,0.874999999
733310.1667,1.625000001
733310.1875,2.374999998
733310.2083,3.124999998
733310.2292,7.374999989
733310.25,15.12499997
733310.2708,24.62499998
733310.2917,35.87500002
733310.3125,36.12500003
733310.3333,25.37500003
733310.3542,16.87500001
733310.375,10.62500003
733310.3958,5.875000005
733310.4167,2.624999995
733310.4375,1.499999997
733310.4583,2.499999997
733310.4792,4.249999997
733310.5,6.74999999
733310.5208,7.875
733310.5417,7.625
733310.5625,7.999999997
733310.5833,8.999999997
733310.6042,9.874999999
733310.625,10.625
733310.6458,10.625
733310.6667,9.874999999
733310.6875,10.62499999
733310.7083,12.87499999
733310.7292,12.25
733310.75,8.750000015
733310.7708,6.125000002
733310.7917,4.374999998
733310.8125,3.250000001
733310.8333,2.750000001
733310.8542,2.5
733310.875,2.5
733310.8958,2.625
733310.9167,2.875
733310.9375,2.750000001
733310.9583,2.250000001
733310.9792,1.500000001
733311,0.500000004
733311.0208,0.125
733311.0417,0.375
733311.0625,0.375000001
733311.0833,0.125000001
733311.1042,0.249999999
733311.125,0.749999998
733311.1458,1
733311.1667,1
733311.1875,1.624999997
733311.2083,2.874999997
733311.2292,7.374999989
733311.25,15.12499997
733311.2708,24.74999998
733311.2917,36.25000002
733311.3125,35.50000004
733311.3333,22.50000004
733311.3542,14.00000001
733311.375,10.00000002
733311.3958,8
733311.4167,8
733311.4375,8.374999998
733311.4583,9.124999998
733311.4792,8.750000002
733311.5,7.250000006
733311.5208,5.750000002
733311.5417,4.249999998
733311.5625,5.499999989
733311.5833,9.499999989
733311.6042,12.125
733311.625,13.37499999
733311.6458,12.75
733311.6667,10.25
733311.6875,9.999999994
733311.7083,11.99999999
733311.7292,13.125
733311.75,13.375
733311.7708,11.62500001
733311.7917,7.874999995
733311.8125,5.875000001
733311.8333,5.625000001
733311.8542,5.749999999
733311.875,6.249999998
733311.8958,5.875000002
733311.9167,4.624999998
733311.9375,3.125000005
733311.9583,1.375000005
733311.9792,0.375
733312,0.125000001
733312.0208,0.249999999
733312.0417,0.750000001
733312.0625,0.750000001
733312.0833,0.250000001
733312.1042,0.249999999
733312.125,0.749999998
733312.1458,1.125
733312.1667,1.375
733312.1875,1.999999997
733312.2083,2.999999997
733312.2292,7.624999988
733312.25,15.87499997
733312.2708,25.99999998
733312.2917,38.00000002
733312.3125,37.75000003
733312.3333,25.25000003
733312.3542,17.12500001
733312.375,13.37500002
733312.3958,10.75
733312.4167,9.249999998
733312.4375,8.749999999
733312.4583,9.249999999
733312.4792,9.375
733312.5,9.125000001
733312.5208,10.625
733312.5417,13.875
733312.5625,14.37500001
733312.5833,12.12500001
733312.6042,10.125
733312.625,8.375000007
733312.6458,9.749999994
733312.6667,14.25000001
733312.6875,17.375
733312.7083,19.125
733312.7292,17.00000001
733312.75,11.00000003
733312.7708,8.499999999
733312.7917,9.500000001
733312.8125,9.125000005
733312.8333,7.375000005
733312.8542,6.125000001
733312.875,5.375000003
733312.8958,4.250000002
733312.9167,2.749999998
733312.9375,1.750000001
733312.9583,1.250000001
733312.9792,0.875
733313,0.625000001
733313.0208,0.625
733313.0417,0.875
733313.0625,0.750000001
733313.0833,0.250000001
733313.1042,0.125
733313.125,0.374999999
733313.1458,0.749999999
733313.1667,1.250000001
733313.1875,2.624999994
733313.2083,4.874999994
733313.2292,8.249999994
733313.25,12.74999998
733313.2708,22.62499998
733313.2917,37.87500002
733313.3125,39.50000003
733313.3333,27.50000003
733313.3542,19.00000001
733313.375,14.00000002
733313.3958,10.5
733313.4167,8.499999997
733313.4375,8.124999997
733313.4583,9.374999997
733313.4792,10.5
733313.5,11.5
733313.5208,10.75
733313.5417,8.249999997
733313.5625,8.249999993
733313.5833,10.74999999
733313.6042,11.25
733313.625,9.750000006
733313.6458,11.24999999
733313.6667,15.75000001
733313.6875,16.87500001
733313.7083,14.62500001
733313.7292,11.75
733313.75,8.250000015
733313.7708,6.250000001
733313.7917,5.749999999
733313.8125,5.874999998
733313.8333,6.624999998
733313.8542,6.500000001
733313.875,5.500000004
733313.8958,4.125000002
733313.9167,2.374999998
733313.9375,1.5
733313.9583,1.5
733313.9792,1.250000001
733314,0.750000002
733314.0208,0.5
733314.0417,0.5
733314.0625,0.5
733314.0833,0.5
733314.1042,0.5
733314.125,0.5
733314.1458,0.5
733314.1667,0.5
733314.1875,0.749999999
733314.2083,1.249999999
733314.2292,2.499999997
733314.25,4.499999992
733314.2708,6.749999997
733314.2917,9.250000003
733314.3125,9.750000004
733314.3333,8.250000004
733314.3542,8.374999998
733314.375,10.12499999
733314.3958,11.25
733314.4167,11.75
733314.4375,12.625
733314.4583,13.875
733314.4792,14.125
733314.5,13.375
733314.5208,13.875
733314.5417,15.625
733314.5625,16.625
733314.5833,16.875
733314.6042,16
733314.625,14.00000001
733314.6458,11.25
733314.6667,7.749999995
733314.6875,6.749999996
733314.7083,8.249999996
733314.7292,7.625000004
733314.75,4.875000012
733314.7708,3.5
733314.7917,3.5
733314.8125,3.5
733314.8333,3.5
733314.8542,3.000000001
733314.875,2.000000004
733314.8958,2.124999998
733314.9167,3.375000002
733314.9375,3.000000006
733314.9583,1.000000006
733314.9792,0.125
733315,0.374999999
733315.0208,0.749999999
733315.0417,1.250000001
733315.0625,1.125000002
733315.0833,0.375000002
733315.1042,0
733315.125,0
733315.1458,0.249999999
733315.1667,0.750000001
733315.1875,0.750000001
733315.2083,0.250000001
733315.2292,0.874999998
733315.25,2.624999993
733315.2708,3.874999999
733315.2917,4.625000001
733315.3125,4.875000001
733315.3333,4.625000001
733315.3542,7.99999999
733315.375,14.99999997
733315.3958,19.75
733315.4167,22.25
733315.4375,24
733315.4583,25
733315.4792,25
733315.5,24
733315.5208,21.62500001
733315.5417,17.87499999
733315.5625,16.875
733315.5833,18.625
733315.6042,17.75
733315.625,14.25000001
733315.6458,13.375
733315.6667,15.125
733315.6875,13.87500001
733315.7083,9.625000012
733315.7292,7.5
733315.75,7.5
733315.7708,6.750000002
733315.7917,5.249999998
733315.8125,3.500000006
733315.8333,1.500000006
733315.8542,0.749999999
733315.875,1.249999998
733315.8958,1.874999999
733315.9167,2.625000001
733315.9375,2.625000002
733315.9583,1.875000002
733315.9792,1.5
733316,1.5
733316.0208,1.250000001
733316.0417,0.749999999
733316.0625,0.5
733316.0833,0.5
733316.1042,0.5
733316.125,0.5
733316.1458,0.5
733316.1667,0.5
733316.1875,0.874999998
733316.2083,1.624999998
733316.2292,7.749999984
733316.25,19.24999995
733316.2708,28.49999999
733316.2917,35.50000001
733316.3125,35.62500002
733316.3333,28.87500002
733316.3542,20.75000001
733316.375,11.25000004
733316.3958,6.375
733316.4167,6.125
733316.4375,5.750000001
733316.4583,5.250000001
733316.4792,6.749999995
733316.5,10.24999999
733316.5208,11.125
733316.5417,9.374999998
733316.5625,8.125000002
733316.5833,7.375000002
733316.6042,7.374999999
733316.625,8.124999997
733316.6458,9.249999998
733316.6667,10.75
733316.6875,12
733316.7083,13
733316.7292,11.875
733316.75,8.625000014
733316.7708,6.375000002
733316.7917,5.124999998
733316.8125,4.250000001
733316.8333,3.750000001
733316.8542,3.625
733316.875,3.874999999
733316.8958,4
733316.9167,4
733316.9375,3.250000004
733316.9583,1.750000004
733316.9792,1
733317,1
733317.0208,0.875
733317.0417,0.625
733317.0625,0.375000001
733317.0833,0.125000001
733317.1042,0
733317.125,0
733317.1458,0.374999999
733317.1667,1.125000001
733317.1875,2.124999997
733317.2083,3.374999997
733317.2292,9.374999985
733317.25,20.12499995
733317.2708,30.62499999
733317.2917,40.87500001
733317.3125,39.87500003
733317.3333,27.62500003
733317.3542,17.75000001
733317.375,10.25000003
733317.3958,6.999999999
733317.4167,8.000000001
733317.4375,7.500000006
733317.4583,5.500000006
733317.4792,5.374999998
733317.5,7.124999993
733317.5208,8.874999998
733317.5417,10.625
733317.5625,10.875
733317.5833,9.625000003
733317.6042,9.749999998
733317.625,11.24999999
733317.6458,12.125
733317.6667,12.375
733317.6875,13.125
733317.7083,14.375
733317.7292,12.75000001
733317.75,8.250000019
733317.7708,5.875
733317.7917,5.625
733317.8125,5.125000002
733317.8333,4.375000002
733317.8542,4.499999999
